# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.380372 274.480265 0.276250 0.333001 206.830254
-78.521659 275.629473 0.276250 0.330440 209.232099
-75.164888 276.760722 0.273750 0.326004 211.596409
-72.427054 277.886879 0.271250 0.321603 213.950077
-70.051556 279.005188 0.271250 0.319286 216.287343
-67.921031 280.109812 0.268750 0.314942 218.596007
-65.970136 281.210776 0.268750 0.312707 220.897022
-64.158067 282.292248 0.266250 0.308408 223.157298
-62.457325 283.364633 0.265000 0.305078 225.398583
-60.848336 284.420109 0.263750 0.301987 227.604528
-59.316583 285.456172 0.262500 0.298709 229.769899
-57.850948 286.480681 0.260000 0.294504 231.911123
-56.442690 287.483587 0.260000 0.292450 234.007197
-55.084794 288.467211 0.257500 0.288293 236.062971
-53.771523 289.435737 0.255000 0.284167 238.087190
-52.498117 290.386483 0.255000 0.282194 240.074249
-51.260575 291.316053 0.252500 0.278119 242.017051
-50.055495 292.227728 0.250000 0.274076 243.922452
-48.879952 293.121355 0.248750 0.271032 245.790132
-47.731416 293.996976 0.246250 0.267051 247.620180
-46.607672 294.854607 0.243750 0.263098 249.412629
-45.506776 295.694371 0.241250 0.259173 251.167735
-44.427004 296.513456 0.237500 0.254184 252.879623
-43.366822 297.312119 0.225000 0.242121 254.548829
-42.324857 298.096489 0.225000 0.240291 256.188162
-41.299873 298.862020 0.225000 0.238497 257.788122
-40.290752 299.609010 0.225000 0.236739 259.349331
-39.296480 300.337734 0.225000 0.235017 260.872364
-38.316134 301.048454 0.225000 0.233330 262.357769
-37.348870 301.741412 0.225000 0.231680 263.806051
-36.393910 302.416838 0.225000 0.230065 265.217691
-35.450543 303.074947 0.225000 0.228487 266.593139
-34.518108 303.715941 0.225000 0.226944 267.932817
-33.595995 304.340012 0.225000 0.225437 269.237125
-32.683639 304.947340 0.225000 0.223966 270.506441
-31.780510 305.538096 0.225000 0.222531 271.741121
-30.886118 306.112440 0.225000 0.221132 272.941500
-30.000000 306.670525 0.225000 0.219768 274.107897
-29.121726 307.212495 0.225000 0.218441 275.240615
-28.250889 307.738487 0.225000 0.217149 276.339938
-27.387108 308.248629 0.225000 0.215894 277.406135
-26.530021 308.743045 0.225000 0.214674 278.439464
-25.679289 309.221849 0.225000 0.213490 279.440164
-24.834587 309.685153 0.225000 0.212342 280.408470
-23.995611 310.133061 0.225000 0.211230 281.344597
-23.162069 310.565670 0.225000 0.210153 282.248750
-22.333683 310.983075 0.225000 0.209113 283.121127
-21.510188 311.385364 0.225000 0.208108 283.961911
-20.691333 311.772621 0.225000 0.207140 284.771278
-19.876874 312.144926 0.225000 0.206207 285.549395
-19.066580 312.502354 0.225000 0.205310 286.296420
-18.260228 312.844975 0.225000 0.204449 287.012498
-17.457603 313.172857 0.225000 0.203624 287.697771
-16.658499 313.486063 0.225000 0.202835 288.352372
-15.862716 313.784653 0.225000 0.202081 288.976425
-15.070062 314.068683 0.225000 0.201364 289.570047
-14.280350 314.338205 0.225000 0.200682 290.133348
-13.493399 314.593270 0.225000 0.200037 290.666434
-12.709033 314.833923 0.225000 0.199427 291.169399
