# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.402352 287.366596 0.251719 0.317232 230.914727
-78.559857 288.719708 0.249375 0.301646 233.158817
-75.214368 290.061635 0.246094 0.289832 235.356469
-72.485798 291.393456 0.240469 0.278386 237.510375
-70.118394 292.715196 0.239531 0.270973 239.621261
-67.995177 294.026193 0.238594 0.264330 241.688956
-66.051021 295.325708 0.237656 0.258265 243.713347
-64.245254 296.611063 0.235781 0.252052 245.692080
-62.550469 297.880767 0.234844 0.246825 247.622331
-60.947155 299.134154 0.233438 0.241606 249.502380
-59.420843 300.368313 0.231563 0.236380 251.328672
-57.960452 301.583113 0.227813 0.230199 253.100969
-56.557269 302.779165 0.225000 0.224831 254.819850
-55.204301 303.956144 0.225000 0.221463 256.485179
-53.895832 305.112673 0.225000 0.218326 258.096137
-52.627117 306.248621 0.225000 0.215344 259.653196
-51.394167 307.363921 0.225000 0.212557 261.156869
-50.193591 308.458561 0.225000 0.209955 262.607849
-49.022477 309.532569 0.225000 0.207356 264.006944
-47.878298 310.585989 0.225000 0.204881 265.354925
-46.758852 311.618886 0.225000 0.202520 266.652667
-45.662198 312.631337 0.225000 0.200268 267.901063
-44.586620 313.623430 0.225000 0.198118 269.101008
-43.530588 314.595261 0.225000 0.196064 270.253435
-42.492733 315.546929 0.225000 0.194100 271.359306
-41.471824 316.478534 0.225000 0.192224 272.419560
-40.466747 317.390178 0.225000 0.190429 273.435162
-39.476493 318.281962 0.225000 0.188712 274.407087
-38.500141 319.153988 0.225000 0.187069 275.336332
-37.536848 320.006353 0.225000 0.185497 276.223760
-36.585843 320.839153 0.225000 0.183992 277.070431
-35.646414 321.652482 0.225000 0.182552 277.877226
-34.717906 322.446432 0.225000 0.181174 278.645173
-33.799709 323.221089 0.225000 0.179855 279.375110
-32.891259 323.976539 0.225000 0.178592 280.068129
-31.992032 324.712863 0.225000 0.177384 280.725020
-31.101537 325.430140 0.225000 0.176228 281.346783
-30.219314 326.128445 0.225000 0.175122 281.934364
-29.344934 326.807851 0.225000 0.174064 282.488555
-28.477994 327.468426 0.225000 0.173052 283.010357
-27.618112 328.110237 0.225000 0.172085 283.500666
-26.764931 328.733348 0.225000 0.171161 283.960269
-25.918110 329.337819 0.225000 0.170278 284.390056
-25.077328 329.923707 0.225000 0.169436 284.790976
-24.242282 330.491067 0.225000 0.168631 285.163748
-23.412680 331.039952 0.225000 0.167864 285.509259
-22.588248 331.570412 0.225000 0.167133 285.828333
-21.768723 332.082494 0.225000 0.166437 286.121796
-20.953852 332.576243 0.225000 0.165774 286.390348
-20.143396 333.051702 0.225000 0.165144 286.634862
-19.337123 333.508912 0.225000 0.164546 286.856029
-18.534813 333.947910 0.225000 0.163978 287.054589
-17.736252 334.368734 0.225000 0.163440 287.231345
-16.941235 334.771417 0.225000 0.162930 287.386904
-16.149565 335.155992 0.225000 0.162449 287.522117
-15.361050 335.522489 0.225000 0.161995 287.637518
-14.575505 335.870938 0.225000 0.161567 287.733818
-13.792751 336.201365 0.225000 0.161165 287.811659
-13.012614 336.513795 0.225000 0.160788 287.871674
-12.234924 336.808252 0.225000 0.160436 287.914490
-11.459516 337.084758 0.225000 0.160108 287.940726
-10.686230 337.343334 0.225000 0.159804 287.950860
-9.914909 337.583998 0.225000 0.159523 287.945493
-9.145398 337.806769 0.225000 0.159264 287.925216
-8.377548 338.011661 0.225000 0.159027 287.890413
-7.611211 338.198690 0.225000 0.158812 287.841719
-6.846240 338.367869 0.225000 0.158619 287.779502
-6.082494 338.519210 0.225000 0.158447 287.704242
-5.319832 338.652723 0.225000 0.158296 287.616413
-4.558113 338.768418 0.225000 0.158165 287.516347
-3.797202 338.866303 0.225000 0.158055 287.404492
-3.036960 338.946385 0.225000 0.157965 287.281154
-2.277253 339.008669 0.225000 0.157895 287.146692
-1.517947 339.053159 0.225000 0.157845 287.001455
-0.758907 339.079858 0.225000 0.157816 286.845710
0.000000 339.088769 0.225000 0.157806 286.679777
0.758907 339.079892 0.225000 0.157816 286.503766
1.517947 339.053226 0.225000 0.157845 286.318036
2.277253 339.008769 0.225000 0.157895 286.122799
3.036960 338.946519 0.225000 0.157965 285.918125
3.797202 338.866471 0.225000 0.158055 285.704197
4.558113 338.768619 0.225000 0.158165 285.481119
5.319832 338.652958 0.225000 0.158296 285.249046
6.082494 338.519478 0.225000 0.158447 285.008050
6.846240 338.368171 0.225000 0.158619 284.758126
7.611211 338.199026 0.225000 0.158813 284.499316
8.377548 338.012031 0.225000 0.159027 284.231644
9.145398 337.807172 0.225000 0.159264 283.954993
9.914909 337.584436 0.225000 0.159523 283.669421
10.686230 337.343806 0.225000 0.159804 283.374775
11.459516 337.085265 0.225000 0.160109 283.070952
12.234924 336.808793 0.225000 0.160437 282.757829
13.012614 336.514371 0.225000 0.160789 282.435204
13.792751 336.201976 0.225000 0.161165 282.102923
14.575505 335.871584 0.225000 0.161567 281.760747
15.361050 335.523171 0.225000 0.161995 281.408424
16.149565 335.156709 0.225000 0.162449 281.045680
16.941235 334.772170 0.225000 0.162931 280.672225
17.736252 334.369523 0.225000 0.163440 280.287752
18.534813 333.948736 0.225000 0.163978 279.891872
19.337123 333.509774 0.225000 0.164546 279.484177
20.143396 333.052602 0.225000 0.165145 279.064246
20.953852 332.577180 0.225000 0.165775 278.631692
21.768723 332.083468 0.225000 0.166438 278.185994
22.588248 331.571424 0.225000 0.167134 277.726615
23.412680 331.041002 0.225000 0.167865 277.253168
24.242282 330.492155 0.225000 0.168632 276.764959
25.077328 329.924833 0.225000 0.169436 276.261449
25.918110 329.338984 0.225000 0.170279 275.742023
26.764931 328.734553 0.225000 0.171162 275.205989
27.618112 328.111483 0.225000 0.172086 274.652748
28.477994 327.469711 0.225000 0.173053 274.081568
29.344934 326.809177 0.225000 0.174064 273.491702
30.219314 326.129812 0.225000 0.175122 272.882432
31.101537 325.431549 0.225000 0.176228 272.252920
31.992032 324.714314 0.225000 0.177384 271.602356
32.891259 323.978032 0.225000 0.178593 270.929914
33.799709 323.222625 0.225000 0.179855 270.234696
34.717906 322.448012 0.225000 0.181175 269.515837
35.646414 321.654106 0.225000 0.182553 268.772349
36.585843 320.840821 0.225000 0.183993 268.003280
37.536848 320.008066 0.225000 0.185498 267.207660
38.500141 319.155747 0.225000 0.187070 266.384450
39.476493 318.283768 0.225000 0.188712 265.532598
40.466747 317.392030 0.225000 0.190430 264.651034
41.471824 316.480433 0.225000 0.192224 263.738675
42.492733 315.548877 0.225000 0.194101 262.794424
