# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.380372 283.163267 0.225000 0.303405 224.977728
-78.521659 285.619593 0.225000 0.300248 230.111449
-75.164888 287.918977 0.225000 0.297133 234.917162
-72.427054 290.101032 0.225000 0.294061 239.477657
-70.051556 292.187311 0.225000 0.291032 243.837980
-67.921031 294.191659 0.225000 0.288045 248.027067
-65.970136 296.123827 0.225000 0.285101 252.065298
-64.158067 297.991095 0.225000 0.282200 255.967889
-62.457325 299.799126 0.225000 0.279341 259.746673
-60.848336 301.552462 0.225000 0.276525 263.411146
-59.316583 303.254832 0.225000 0.273752 266.969099
-57.850948 304.909350 0.225000 0.271021 270.427041
-56.442690 306.518661 0.225000 0.268333 273.790501
-55.084794 308.085037 0.225000 0.265688 277.064227
-53.771523 309.610451 0.225000 0.263085 280.252343
-52.498117 311.096631 0.225000 0.260525 283.358459
-51.260575 312.545102 0.225000 0.258008 286.385763
-50.055495 313.957221 0.225000 0.255533 289.337092
-48.879952 315.334200 0.225000 0.253101 292.214978
-47.731416 316.677127 0.225000 0.250712 295.021695
-46.607672 317.986987 0.225000 0.248365 297.759303
-45.506776 319.264670 0.225000 0.246061 300.429660
-44.427004 320.510989 0.225000 0.243800 303.034467
-43.366822 321.726685 0.225000 0.241581 305.575272
-42.324857 322.912435 0.225000 0.239405 308.053489
-41.299873 324.068864 0.225000 0.237272 310.470426
-40.290752 325.196545 0.225000 0.235181 312.827279
-39.296480 326.296008 0.225000 0.233133 315.125157
-38.316134 327.367743 0.225000 0.231128 317.365083
-37.348870 328.412204 0.225000 0.229165 319.548006
-36.393910 329.429813 0.225000 0.227245 321.674809
-35.450543 330.420961 0.225000 0.225368 323.746308
-34.518108 331.386014 0.225000 0.223533 325.763269
-33.595995 332.325312 0.225000 0.221741 327.726402
-32.683639 333.239173 0.225000 0.219992 329.636372
-31.780510 334.127894 0.225000 0.218285 331.493798
-30.886118 334.991753 0.225000 0.216621 333.299264
-30.000000 335.831011 0.225000 0.215000 335.053313
-29.121726 336.645912 0.225000 0.213421 336.756456
-28.250889 337.436685 0.225000 0.211885 338.409172
-27.387108 338.203545 0.225000 0.210392 340.011909
-26.530021 338.946694 0.225000 0.208941 341.565090
-25.679289 339.666323 0.225000 0.207533 343.069115
-24.834587 340.362609 0.225000 0.206168 344.524353
-23.995611 341.035720 0.225000 0.204845 345.931155
-23.162069 341.685815 0.225000 0.203565 347.289853
-22.333683 342.313042 0.225000 0.202328 348.600758
-21.510188 342.917541 0.225000 0.201133 349.864161
-20.691333 343.499444 0.225000 0.199981 351.080338
-19.876874 344.058873 0.225000 0.198872 352.249545
-19.066580 344.595946 0.225000 0.197805 353.372027
-18.260228 345.110771 0.225000 0.196781 354.448011
-17.457603 345.603452 0.225000 0.195800 355.477715
-16.658499 346.074084 0.225000 0.194861 356.461336
-15.862716 346.522758 0.225000 0.193965 357.399064
-15.070062 346.949559 0.225000 0.193112 358.291078
-14.280350 347.354566 0.225000 0.192301 359.137543
-13.493399 347.737852 0.225000 0.191533 359.938611
-12.709033 348.099487 0.225000 0.190808 360.694428
-11.927082 348.439535 0.225000 0.190125 361.405128
-11.147378 348.758054 0.225000 0.189485 362.070833
-10.369760 349.055102 0.225000 0.188888 362.691663
-9.594068 349.330727 0.225000 0.188333 363.267719
-8.820148 349.584977 0.225000 0.187821 363.799102
-8.047846 349.817894 0.225000 0.187352 364.285898
-7.277014 350.029516 0.225000 0.186925 364.728188
-6.507504 350.219879 0.225000 0.186541 365.126047
-5.739170 350.389014 0.225000 0.186200 365.479539
-4.971872 350.536948 0.225000 0.185901 365.788721
-4.205466 350.663704 0.225000 0.185645 366.053641
-3.439813 350.769304 0.225000 0.185432 366.274345
-2.674774 350.853764 0.225000 0.185261 366.450867
-1.910213 350.917096 0.225000 0.185133 366.583231
-1.145992 350.959313 0.225000 0.185048 366.671464
-0.381975 350.980419 0.225000 0.185005 366.715576
0.381975 350.980419 0.225000 0.185005 366.715576
1.145992 350.959313 0.225000 0.185048 366.671464
1.910213 350.917096 0.225000 0.185133 366.583231
2.674774 350.853764 0.225000 0.185261 366.450867
3.439813 350.769304 0.225000 0.185432 366.274345
4.205466 350.663704 0.225000 0.185645 366.053641
4.971872 350.536948 0.225000 0.185901 365.788721
5.739170 350.389014 0.225000 0.186200 365.479539
6.507504 350.219879 0.225000 0.186541 365.126047
7.277014 350.029516 0.225000 0.186925 364.728188
8.047846 349.817894 0.225000 0.187352 364.285898
8.820148 349.584977 0.225000 0.187821 363.799102
9.594068 349.330727 0.225000 0.188333 363.267719
10.369760 349.055102 0.225000 0.188888 362.691663
11.147378 348.758054 0.225000 0.189485 362.070833
11.927082 348.439535 0.225000 0.190125 361.405128
12.709033 348.099487 0.225000 0.190808 360.694428
13.493399 347.737852 0.225000 0.191533 359.938611
14.280350 347.354566 0.225000 0.192301 359.137543
15.070062 346.949559 0.225000 0.193112 358.291078
15.862716 346.522758 0.225000 0.193965 357.399064
16.658499 346.074084 0.225000 0.194861 356.461336
17.457603 345.603452 0.225000 0.195800 355.477715
18.260228 345.110771 0.225000 0.196781 354.448011
19.066580 344.595946 0.225000 0.197805 353.372027
19.876874 344.058873 0.225000 0.198872 352.249545
20.691333 343.499444 0.225000 0.199981 351.080338
21.510188 342.917541 0.225000 0.201133 349.864161
22.333683 342.313042 0.225000 0.202328 348.600758
23.162069 341.685815 0.225000 0.203565 347.289853
23.995611 341.035720 0.225000 0.204845 345.931155
24.834587 340.362609 0.225000 0.206168 344.524353
25.679289 339.666323 0.225000 0.207533 343.069115
26.530021 338.946694 0.225000 0.208941 341.565090
27.387108 338.203545 0.225000 0.210392 340.011909
28.250889 337.436685 0.225000 0.211885 338.409172
29.121726 336.645912 0.225000 0.213421 336.756456
30.000000 335.831011 0.225000 0.215000 335.053313
30.886118 334.991753 0.225000 0.216621 333.299264
31.780510 334.127894 0.225000 0.218285 331.493798
32.683639 333.239173 0.225000 0.219992 329.636372
33.595995 332.325312 0.225000 0.221741 327.726402
34.518108 331.386014 0.225000 0.223533 325.763269
35.450543 330.420961 0.225000 0.225368 323.746308
36.393910 329.429813 0.225000 0.227245 321.674809
37.348870 328.412204 0.225000 0.229165 319.548006
38.316134 327.367743 0.225000 0.231128 317.365083
39.296480 326.296008 0.225000 0.233133 315.125157
40.290752 325.196545 0.225000 0.235181 312.827279
41.299873 324.068864 0.225000 0.237272 310.470426
42.324857 322.912435 0.225000 0.239405 308.053489
43.366822 321.726685 0.225000 0.241581 305.575272
44.427004 320.510989 0.225000 0.243800 303.034467
45.506776 319.264670 0.225000 0.246061 300.429660
46.607672 317.986987 0.225000 0.248365 297.759303
47.731416 316.677127 0.225000 0.250712 295.021695
48.879952 315.334200 0.225000 0.253101 292.214978
50.055495 313.957221 0.225000 0.255533 289.337092
51.260575 312.545102 0.225000 0.258008 286.385763
52.498117 311.096631 0.225000 0.260525 283.358459
53.771523 309.610451 0.225000 0.263085 280.252343
55.084794 308.085037 0.225000 0.265688 277.064227
56.442690 306.518661 0.225000 0.268333 273.790501
57.850948 304.909350 0.225000 0.271021 270.427041
59.316583 303.254832 0.225000 0.273752 266.969099
60.848336 301.552462 0.225000 0.276525 263.411146
62.457325 299.799126 0.225000 0.279341 259.746673
64.158067 297.991095 0.225000 0.282200 255.967889
65.970136 296.123827 0.225000 0.285101 252.065298
67.921031 294.191659 0.225000 0.288045 248.027067
70.051556 292.187311 0.225000 0.291032 243.837980
72.427054 290.101032 0.225000 0.294061 239.477657
75.164888 287.918977 0.225000 0.297133 234.917162
78.521659 285.619593 0.225000 0.300248 230.111449
83.380372 283.163267 0.225000 0.303405 224.977728
