# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.380372 333.835457 0.242500 0.266581 330.882605
-78.521659 333.455201 0.241250 0.264952 330.087870
-75.164888 333.057645 0.241250 0.264392 329.256978
-72.427054 332.654947 0.241250 0.263892 328.415339
-70.051556 332.245547 0.240000 0.262457 327.559693
-67.921031 331.828720 0.240000 0.262012 326.688525
-65.970136 331.410766 0.240000 0.261589 325.815001
-64.158067 330.993678 0.240000 0.261186 324.943287
-62.457325 330.575158 0.238750 0.259817 324.068580
-60.848336 330.154828 0.238750 0.259436 323.190091
-59.316583 329.736840 0.238750 0.259069 322.316496
-57.850948 329.322107 0.238750 0.258713 321.449704
-56.442690 328.908780 0.237500 0.257383 320.585850
-55.084794 328.495948 0.237500 0.257042 319.723031
-53.771523 328.086800 0.237500 0.256712 318.867912
-52.498117 327.682840 0.237500 0.256391 318.023636
-51.260575 327.282635 0.237500 0.256080 317.187207
-50.055495 326.883538 0.236250 0.254789 316.353094
-48.879952 326.489584 0.236250 0.254489 315.529731
-47.731416 326.101940 0.236250 0.254198 314.719555
-46.607672 325.719094 0.236250 0.253914 313.919406
-45.506776 325.338438 0.235000 0.252653 313.123835
-44.427004 324.963938 0.235000 0.252379 312.341130
-43.366822 324.596474 0.235000 0.252113 311.573131
-42.324857 324.234628 0.235000 0.251854 310.816873
-41.299873 323.875261 0.233750 0.250628 310.065795
-40.290752 323.524297 0.233750 0.250378 309.332281
-39.296480 323.180036 0.233750 0.250136 308.612775
-38.316134 322.839556 0.232500 0.248935 307.901172
-37.348870 322.506794 0.232500 0.248701 307.205699
-36.393910 322.181470 0.232500 0.248474 306.525772
-35.450543 321.859994 0.230000 0.246375 305.853887
-34.518108 321.547266 0.228750 0.245224 305.200286
-33.595995 321.239054 0.225000 0.242253 304.556123
