# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.380372 312.567190 0.225000 0.301643 286.431927
-78.521659 315.234370 0.225000 0.298580 292.006333
-75.164888 317.816696 0.225000 0.295559 297.403395
-72.427054 320.307551 0.225000 0.292580 302.609282
-70.051556 322.712698 0.225000 0.289642 307.636039
-67.921031 325.038935 0.225000 0.286745 312.497874
-65.970136 327.292371 0.225000 0.283890 317.207555
-64.158067 329.478239 0.225000 0.281076 321.776020
-62.457325 331.600985 0.225000 0.278303 326.212559
-60.848336 333.664406 0.225000 0.275572 330.525109
-59.316583 335.671765 0.225000 0.272882 334.720489
-57.850948 337.625893 0.225000 0.270234 338.804616
-56.442690 339.529261 0.225000 0.267627 342.782655
-55.084794 341.384044 0.225000 0.265062 346.659152
-53.771523 343.192170 0.225000 0.262537 350.438135
-52.498117 344.955356 0.225000 0.260055 354.123194
-51.260575 346.675140 0.225000 0.257613 357.717543
-50.055495 348.352906 0.225000 0.255213 361.224074
-48.879952 349.989907 0.225000 0.252855 364.645406
-47.731416 351.587280 0.225000 0.250537 367.983915
-46.607672 353.146061 0.225000 0.248261 371.241767
-45.506776 354.667195 0.225000 0.246027 374.420938
-44.427004 356.151550 0.225000 0.243834 377.523240
-43.366822 357.599925 0.225000 0.241682 380.550343
-42.324857 359.013055 0.225000 0.239572 383.503785
-41.299873 360.391619 0.225000 0.237503 386.384984
-40.290752 361.736245 0.225000 0.235475 389.195252
-39.296480 363.047517 0.225000 0.233489 391.935811
-38.316134 364.325977 0.225000 0.231544 394.607792
-37.348870 365.572129 0.225000 0.229641 397.212250
-36.393910 366.786442 0.225000 0.227779 399.750164
-35.450543 367.969357 0.225000 0.225958 402.222456
-34.518108 369.121282 0.225000 0.224179 404.629979
-33.595995 370.242602 0.225000 0.222441 406.973538
-32.683639 371.333676 0.225000 0.220744 409.253883
-31.780510 372.394841 0.225000 0.219089 411.471718
-30.886118 373.426413 0.225000 0.217475 413.627703
-30.000000 374.428690 0.225000 0.215903 415.722462
-29.121726 375.401951 0.225000 0.214372 417.756578
-28.250889 376.346458 0.225000 0.212882 419.730597
-27.387108 377.262458 0.225000 0.211434 421.645037
-26.530021 378.150185 0.225000 0.210027 423.500387
-25.679289 379.009857 0.225000 0.208662 425.297101
-24.834587 379.841681 0.225000 0.207338 427.035613
-23.995611 380.645852 0.225000 0.206055 428.716331
-23.162069 381.422552 0.225000 0.204814 430.339634
-22.333683 382.171954 0.225000 0.203614 431.905884
-21.510188 382.894222 0.225000 0.202455 433.415424
-20.691333 383.589509 0.225000 0.201338 434.868574
-19.876874 384.257959 0.225000 0.200262 436.265634
-19.066580 384.899708 0.225000 0.199228 437.606890
-18.260228 385.514885 0.225000 0.198235 438.892610
-17.457603 386.103609 0.225000 0.197283 440.123043
-16.658499 386.665995 0.225000 0.196373 441.298430
-15.862716 387.202148 0.225000 0.195504 442.418989
-15.070062 387.712169 0.225000 0.194676 443.484933
-14.280350 388.196150 0.225000 0.193890 444.496454
-13.493399 388.654179 0.225000 0.193145 445.453734
-12.709033 389.086337 0.225000 0.192442 446.356944
-11.927082 389.492700 0.225000 0.191780 447.206243
-11.147378 389.873339 0.225000 0.191159 448.001779
-10.369760 390.228318 0.225000 0.190580 448.743685
-9.594068 390.557699 0.225000 0.190042 449.432091
-8.820148 390.861535 0.225000 0.189546 450.067108
-8.047846 391.139878 0.225000 0.189090 450.648845
-7.277014 391.392774 0.225000 0.188677 451.177398
-6.507504 391.620264 0.225000 0.188304 451.652852
-5.739170 391.822384 0.225000 0.187973 452.075283
-4.971872 391.999168 0.225000 0.187684 452.444761
-4.205466 392.150644 0.225000 0.187436 452.761346
-3.439813 392.276835 0.225000 0.187229 453.025085
-2.674774 392.377763 0.225000 0.187063 453.236025
-1.910213 392.453443 0.225000 0.186939 453.394196
-1.145992 392.503886 0.225000 0.186857 453.499622
-0.381975 392.529102 0.225000 0.186815 453.552323
0.381975 392.529094 0.225000 0.186815 453.552306
1.145992 392.503862 0.225000 0.186857 453.499572
1.910213 392.453401 0.225000 0.186940 453.394108
2.674774 392.377705 0.225000 0.187064 453.235903
3.439813 392.276761 0.225000 0.187229 453.024930
4.205466 392.150553 0.225000 0.187436 452.761156
4.971872 391.999061 0.225000 0.187685 452.444537
5.739170 391.822261 0.225000 0.187974 452.075025
6.507504 391.620124 0.225000 0.188305 451.652559
7.277014 391.392619 0.225000 0.188678 451.177074
8.047846 391.139707 0.225000 0.189092 450.648488
8.820148 390.861348 0.225000 0.189547 450.066717
9.594068 390.557495 0.225000 0.190044 449.431665
10.369760 390.228099 0.225000 0.190582 448.743227
11.147378 389.873104 0.225000 0.191161 448.001287
11.927082 389.492450 0.225000 0.191782 447.205720
12.709033 389.086072 0.225000 0.192444 446.356390
13.493399 388.653898 0.225000 0.193147 445.453147
14.280350 388.195855 0.225000 0.193892 444.495837
15.070062 387.711859 0.225000 0.194679 443.484285
15.862716 387.201824 0.225000 0.195506 442.418312
16.658499 386.665656 0.225000 0.196375 441.297721
17.457603 386.103256 0.225000 0.197286 440.122305
18.260228 385.514517 0.225000 0.198237 438.891841
19.066580 384.899327 0.225000 0.199231 437.606093
19.876874 384.257564 0.225000 0.200265 436.264809
20.691333 383.589101 0.225000 0.201341 434.867721
21.510188 382.893801 0.225000 0.202458 433.414544
22.333683 382.171521 0.225000 0.203617 431.904979
23.162069 381.422106 0.225000 0.204817 430.338702
23.995611 380.645393 0.225000 0.206059 428.715371
24.834587 379.841211 0.225000 0.207341 427.034631
25.679289 379.009376 0.225000 0.208666 425.296096
26.530021 378.149692 0.225000 0.210031 423.499356
27.387108 377.261954 0.225000 0.211438 421.643984
28.250889 376.345943 0.225000 0.212886 419.729521
29.121726 375.401425 0.225000 0.214376 417.755478
30.000000 374.428155 0.225000 0.215907 415.721344
30.886118 373.425868 0.225000 0.217480 413.626564
31.780510 372.394287 0.225000 0.219093 411.470560
32.683639 371.333113 0.225000 0.220749 409.252706
33.595995 370.242030 0.225000 0.222445 406.972343
34.518108 369.120702 0.225000 0.224183 404.628767
35.450543 367.968769 0.225000 0.225963 402.221227
36.393910 366.785848 0.225000 0.227783 399.748922
37.348870 365.571527 0.225000 0.229645 397.210991
38.316134 364.325369 0.225000 0.231549 394.606521
39.296480 363.046904 0.225000 0.233494 391.934529
40.290752 361.735626 0.225000 0.235480 389.193958
41.299873 360.390995 0.225000 0.237508 386.383680
42.324857 359.012427 0.225000 0.239577 383.502472
43.366822 357.599293 0.225000 0.241687 380.549022
44.427004 356.150914 0.225000 0.243839 377.521910
45.506776 354.666556 0.225000 0.246032 374.419602
46.607672 353.145419 0.225000 0.248266 371.240426
47.731416 351.586637 0.225000 0.250542 367.982571
48.879952 349.989262 0.225000 0.252859 364.644058
50.055495 348.352260 0.225000 0.255218 361.222723
