# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.380372 266.600569 0.568750 0.571944 190.361689
-78.521659 266.640611 0.568750 0.571091 190.445377
-75.164888 266.679578 0.568750 0.570495 190.526818
-72.427054 266.718708 0.568750 0.570013 190.608600
-70.051556 266.758583 0.567500 0.568677 190.691938
-67.921031 266.799585 0.567500 0.568309 190.777633
-65.970136 266.842057 0.567500 0.567979 190.866399
-64.158067 266.886284 0.567500 0.567679 190.958834
-62.457325 266.932487 0.567500 0.567404 191.055398
-60.848336 266.980878 0.566250 0.565864 191.156535
-59.316583 267.030080 0.566250 0.565620 191.259367
-57.850948 267.080520 0.565000 0.564446 191.364787
-56.442690 267.132466 0.565000 0.564231 191.473354
-55.084794 267.186173 0.565000 0.564030 191.585602
-53.771523 267.241871 0.565000 0.563843 191.702010
-52.498117 267.299726 0.565000 0.563668 191.822927
-51.260575 267.359882 0.565000 0.563505 191.948653
-50.055495 267.422464 0.565000 0.563354 192.079450
-48.879952 267.487557 0.563750 0.562242 192.215494
-47.731416 267.555173 0.562500 0.560754 192.356812
-46.607672 267.624661 0.562500 0.560619 192.502041
-45.506776 267.696118 0.562500 0.560494 192.651387
-44.427004 267.769629 0.562500 0.560377 192.805025
-43.366822 267.845243 0.562500 0.560269 192.963058
-42.324857 267.922995 0.562500 0.560170 193.125560
-41.299873 268.002889 0.561250 0.559087 193.292538
-40.290752 268.084841 0.560000 0.557627 193.463818
-39.296480 268.168271 0.560000 0.557538 193.638186
-38.316134 268.253104 0.560000 0.557457 193.815487
-37.348870 268.339231 0.560000 0.557383 193.995493
-36.393910 268.426530 0.560000 0.557316 194.177948
-35.450543 268.514876 0.560000 0.557255 194.362591
-34.518108 268.604146 0.557500 0.554824 194.549165
-33.595995 268.693723 0.557500 0.554766 194.736381
-32.683639 268.783509 0.557500 0.554713 194.924034
-31.780510 268.873415 0.557500 0.554667 195.111937
-30.886118 268.963358 0.557500 0.554627 195.299918
-30.000000 269.053260 0.556250 0.553219 195.487813
-29.121726 269.142681 0.556250 0.553186 195.674703
-28.250889 269.231570 0.555000 0.552138 195.860481
-27.387108 269.319807 0.555000 0.552111 196.044897
-26.530021 269.407353 0.553750 0.550720 196.227868
-25.679289 269.493837 0.553750 0.550699 196.408619
-24.834587 269.579239 0.553750 0.550684 196.587110
-23.995611 269.663540 0.552500 0.549647 196.763299
-23.162069 269.746656 0.551250 0.548273 196.937011
-22.333683 269.828271 0.551250 0.548263 197.107586
-21.510188 269.908384 0.551250 0.548258 197.275023
-20.691333 269.987001 0.551250 0.548259 197.439332
-19.876874 270.064129 0.550000 0.546907 197.600530
-19.066580 270.139495 0.548750 0.545873 197.758045
-18.260228 270.213038 0.548750 0.545878 197.911749
-17.457603 270.284778 0.547500 0.544542 198.061686
-16.658499 270.354469 0.547500 0.544552 198.207340
-15.862716 270.422140 0.546250 0.543525 198.348773
-15.070062 270.487738 0.545000 0.542211 198.485872
-14.280350 270.551042 0.545000 0.542224 198.618178
-13.493399 270.612085 0.545000 0.542243 198.745758
-12.709033 270.670902 0.542500 0.539903 198.868685
-11.927082 270.727208 0.542500 0.539919 198.986365
-11.147378 270.781041 0.541250 0.538646 199.098876
-10.369760 270.832213 0.540000 0.537616 199.205825
-9.594068 270.880675 0.538750 0.536361 199.307111
-8.820148 270.926251 0.538750 0.536378 199.402365
-8.047846 270.968980 0.536250 0.534086 199.491668
-7.277014 271.008600 0.536250 0.534100 199.574474
-6.507504 271.045147 0.533750 0.531823 199.650857
-5.739170 271.078359 0.532500 0.530632 199.720270
-4.971872 271.108089 0.530000 0.528378 199.782406
-4.205466 271.134085 0.525000 0.523873 199.836738
-3.439813 271.155805 0.525000 0.523851 199.882132
-2.674774 271.173255 0.525000 0.523833 199.918603
-1.910213 271.186441 0.525000 0.523820 199.946162
-1.145992 271.195367 0.525000 0.523811 199.964817
-0.381975 271.200035 0.525000 0.523806 199.974573
0.381975 271.200447 0.525000 0.523806 199.975434
1.145992 271.196602 0.525000 0.523810 199.967398
1.910213 271.188500 0.525000 0.523819 199.950465
2.674774 271.176138 0.525000 0.523832 199.924628
3.439813 271.159512 0.525000 0.523849 199.889880
4.205466 271.138617 0.525000 0.523871 199.846210
4.971872 271.113447 0.530000 0.528371 199.793604
5.739170 271.084540 0.532500 0.530628 199.733189
6.507504 271.052154 0.533750 0.531822 199.665502
7.277014 271.016435 0.536250 0.534102 199.590849
8.047846 270.977645 0.536250 0.534088 199.509778
8.820148 270.935749 0.538750 0.536372 199.422215
9.594068 270.891005 0.538750 0.536355 199.328700
10.369760 270.843377 0.540000 0.537607 199.229158
11.147378 270.793040 0.541250 0.538638 199.123954
11.927082 270.740045 0.542500 0.539914 199.013194
12.709033 270.684579 0.542500 0.539898 198.897270
13.493399 270.626606 0.545000 0.542238 198.776107
14.280350 270.566414 0.545000 0.542220 198.650305
15.070062 270.503966 0.545000 0.542207 198.519789
15.862716 270.439231 0.546250 0.543523 198.384493
16.658499 270.372429 0.547500 0.544549 198.244877
17.457603 270.303611 0.547500 0.544539 198.101047
18.260228 270.232752 0.548750 0.545872 197.952952
19.066580 270.160093 0.548750 0.545867 197.801094
19.876874 270.085616 0.550000 0.546898 197.645437
20.691333 270.009382 0.551250 0.548247 197.486108
