# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.402352 226.150045 0.600000 0.623863 115.040543
-78.559857 226.754997 0.600000 0.614198 116.230684
-75.214368 227.353671 0.600000 0.608014 117.409568
-72.485798 227.946860 0.600000 0.603270 118.578471
-70.118394 228.534750 0.600000 0.599369 119.737573
-67.995177 229.117171 0.600000 0.596039 120.886383
-66.051021 229.693709 0.600000 0.593125 122.023806
-64.245254 230.263603 0.600000 0.590534 123.148163
-62.550469 230.825824 0.600000 0.588200 124.257451
-60.947155 231.379559 0.600000 0.586079 125.350052
-59.420843 231.924231 0.600000 0.584137 126.424831
-57.960452 232.459446 0.600000 0.582348 127.480988
-56.557269 232.984946 0.600000 0.580692 128.518057
-55.204301 233.500570 0.600000 0.579152 129.535628
-53.895832 234.006232 0.600000 0.577715 130.533518
-52.627117 234.501898 0.600000 0.576370 131.511637
-51.394167 234.987570 0.600000 0.575108 132.470004
-50.193591 235.463280 0.600000 0.573921 133.408650
-49.022477 235.929078 0.600000 0.572802 134.327608
-47.878298 236.385030 0.600000 0.571744 135.227088
-46.758852 236.831211 0.600000 0.570744 136.107167
-45.662198 237.267702 0.600000 0.569796 136.968006
-44.586620 237.694590 0.600000 0.568897 137.809741
-43.530588 238.111963 0.600000 0.568043 138.632617
-42.492733 238.519913 0.600000 0.567230 139.436776
-41.471824 238.918529 0.600000 0.566457 140.222358
-40.466747 239.307901 0.600000 0.565720 140.989603
-39.476493 239.688119 0.600000 0.565018 141.738684
-38.500141 240.059269 0.600000 0.564347 142.469731
-37.536848 240.421437 0.600000 0.563707 143.182942
-36.585843 240.774707 0.600000 0.563096 143.878506
-35.646414 241.119159 0.600000 0.562512 144.556575
-34.717906 241.454872 0.600000 0.561953 145.217326
-33.799709 241.781922 0.600000 0.561419 145.860900
-32.891259 242.100384 0.600000 0.560908 146.487469
-31.992032 242.410328 0.600000 0.560419 147.097188
-31.101537 242.711822 0.600000 0.559951 147.690211
-30.219314 243.004934 0.600000 0.559502 148.266663
-29.344934 243.289727 0.600000 0.559074 148.826683
-28.477994 243.566263 0.600000 0.558663 149.370412
-27.618112 243.834599 0.600000 0.558270 149.897978
-26.764931 244.094794 0.600000 0.557894 150.409513
-25.918110 244.346902 0.600000 0.557535 150.905137
-25.077328 244.590974 0.600000 0.557191 151.384993
-24.242282 244.827060 0.600000 0.556862 151.849162
-23.412680 245.055210 0.600000 0.556548 152.297757
-22.588248 245.275467 0.600000 0.556247 152.730870
-21.768723 245.487878 0.600000 0.555961 153.148662
-20.953852 245.692482 0.600000 0.555688 153.551161
-20.143396 245.889321 0.600000 0.555427 153.938513
-19.337123 246.078431 0.600000 0.555179 154.310771
-18.534813 246.259851 0.600000 0.554943 154.668068
-17.736252 246.433614 0.600000 0.554719 155.010423
-16.941235 246.599752 0.600000 0.554506 155.337982
-16.149565 246.758298 0.600000 0.554305 155.650760
-15.361050 246.909280 0.600000 0.554114 155.948866
-14.575505 247.052727 0.600000 0.553935 156.232360
-13.792751 247.188665 0.600000 0.553765 156.501317
-13.012614 247.317118 0.600000 0.553606 156.755784
-12.234924 247.438111 0.600000 0.553457 156.995809
-11.459516 247.551663 0.600000 0.553318 157.221476
-10.686230 247.657797 0.600000 0.553188 157.432825
-9.914909 247.756531 0.600000 0.553069 157.629888
-9.145398 247.847881 0.600000 0.552958 157.812714
-8.377548 247.931866 0.600000 0.552857 157.981382
-7.611211 248.008498 0.600000 0.552765 158.135883
-6.846240 248.077792 0.600000 0.552682 158.276261
-6.082494 248.139760 0.600000 0.552608 158.402551
-5.319832 248.194412 0.600000 0.552543 158.514812
-4.558113 248.241759 0.600000 0.552487 158.613026
-3.797202 248.281807 0.600000 0.552439 158.697238
-3.036960 248.314564 0.600000 0.552401 158.767449
-2.277253 248.340036 0.600000 0.552370 158.823701
-1.517947 248.358227 0.600000 0.552349 158.865983
-0.758907 248.369140 0.600000 0.552336 158.894304
0.000000 248.372777 0.600000 0.552332 158.908696
0.758907 248.369139 0.600000 0.552336 158.909112
1.517947 248.358225 0.600000 0.552349 158.895600
2.277253 248.340033 0.600000 0.552370 158.868129
3.036960 248.314560 0.600000 0.552401 158.826689
3.797202 248.281802 0.600000 0.552439 158.771294
4.558113 248.241753 0.600000 0.552487 158.701899
5.319832 248.194406 0.600000 0.552543 158.618508
6.082494 248.139753 0.600000 0.552608 158.521071
6.846240 248.077784 0.600000 0.552682 158.409606
7.611211 248.008489 0.600000 0.552765 158.284034
8.377548 247.931855 0.600000 0.552857 158.144386
9.145398 247.847870 0.600000 0.552958 157.990550
9.914909 247.756518 0.600000 0.553069 157.822553
10.686230 247.657784 0.600000 0.553189 157.640294
11.459516 247.551649 0.600000 0.553318 157.443790
12.234924 247.438096 0.600000 0.553457 157.232936
13.012614 247.317103 0.600000 0.553606 157.007715
13.792751 247.188648 0.600000 0.553765 156.768030
14.575505 247.052710 0.600000 0.553935 156.513840
15.361050 246.909262 0.600000 0.554115 156.245086
16.149565 246.758279 0.600000 0.554305 155.961688
16.941235 246.599732 0.600000 0.554507 155.663554
17.736252 246.433593 0.600000 0.554719 155.350646
18.534813 246.259829 0.600000 0.554943 155.022863
19.337123 246.078409 0.600000 0.555179 154.680077
20.143396 245.889297 0.600000 0.555427 154.322256
20.953852 245.692458 0.600000 0.555688 153.949260
21.768723 245.487852 0.600000 0.555961 153.561017
22.588248 245.275441 0.600000 0.556248 153.157381
23.412680 245.055183 0.600000 0.556548 152.738270
24.242282 244.827033 0.600000 0.556862 152.303573
25.077328 244.590945 0.600000 0.557191 151.853173
25.918110 244.346872 0.600000 0.557535 151.386891
26.764931 244.094764 0.600000 0.557895 150.904654
27.618112 243.834569 0.600000 0.558271 150.406299
28.477994 243.566231 0.600000 0.558664 149.891680
29.344934 243.289695 0.600000 0.559074 149.360620
30.219314 243.004901 0.600000 0.559503 148.813022
31.101537 242.711789 0.600000 0.559951 148.248724
31.992032 242.410293 0.600000 0.560419 147.667492
32.891259 242.100349 0.600000 0.560908 147.069211
33.799709 241.781887 0.600000 0.561420 146.453695
34.717906 241.454836 0.600000 0.561954 145.820750
35.646414 241.119122 0.600000 0.562513 145.170176
36.585843 240.774669 0.600000 0.563097 144.501796
37.536848 240.421399 0.600000 0.563708 143.815395
38.500141 240.059230 0.600000 0.564348 143.110780
39.476493 239.688079 0.600000 0.565019 142.387687
40.466747 239.307860 0.600000 0.565721 141.645975
41.471824 238.918487 0.600000 0.566458 140.885370
42.492733 238.519871 0.600000 0.567232 140.105686
43.530588 238.111921 0.600000 0.568044 139.306628
44.586620 237.694547 0.600000 0.568898 138.488007
45.662198 237.267658 0.600000 0.569798 137.649589
46.758852 236.831167 0.600000 0.570745 136.791184
47.878298 236.384985 0.600000 0.571746 135.912488
49.022477 235.929033 0.600000 0.572803 135.013316
50.193591 235.463234 0.600000 0.573923 134.093530
51.394167 234.987523 0.600000 0.575110 133.152855
52.627117 234.501850 0.600000 0.576372 132.191198
53.895832 234.006183 0.600000 0.577717 131.208461
55.204301 233.500520 0.600000 0.579154 130.204561
56.557269 232.984895 0.600000 0.580694 129.179526
57.960452 232.459395 0.600000 0.582350 128.133483
59.420843 231.924179 0.600000 0.584139 127.066784
60.947155 231.379505 0.600000 0.586081 125.979851
62.550469 230.825769 0.600000 0.588202 124.873462
64.245254 230.263547 0.600000 0.590536 123.748748
66.051021 229.693651 0.600000 0.593128 122.607360
67.995177 229.117110 0.600000 0.596042 121.451359
70.118394 228.534687 0.600000 0.599373 120.282374
72.485798 227.946795 0.600000 0.603273 119.101403
75.214368 227.353602 0.600000 0.608018 117.908777
78.559857 226.754925 0.600000 0.614202 116.704311
83.402352 226.149968 0.600000 0.623867 115.486324
