# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.402352 242.089902 0.600000 0.600000 139.134395
-78.559857 242.754939 0.600000 0.600000 140.524323
-75.214368 243.416464 0.600000 0.600000 141.906910
-72.485798 244.073911 0.600000 0.600000 143.280974
-70.118394 244.726730 0.600000 0.600000 144.645366
-67.995177 245.374239 0.600000 0.600000 145.998660
-66.051021 246.015611 0.600000 0.600000 147.339127
-64.245254 246.649671 0.600000 0.600000 148.664312
-62.550469 247.274963 0.600000 0.600000 149.971173
-60.947155 247.890369 0.600000 0.600000 151.257371
-59.420843 248.495111 0.600000 0.600000 152.521282
-57.960452 249.088670 0.600000 0.600000 153.761820
-56.557269 249.670717 0.600000 0.600000 154.978299
-55.204301 250.241061 0.600000 0.600000 156.170317
-53.895832 250.799610 0.600000 0.600000 157.337685
-52.627117 251.346341 0.600000 0.600000 158.480353
-51.394167 251.881285 0.600000 0.600000 159.598386
-50.193591 252.404506 0.600000 0.600000 160.691918
-49.022477 252.916097 0.600000 0.600000 161.761143
-47.878298 253.416166 0.600000 0.600000 162.806287
-46.758852 253.904837 0.600000 0.600000 163.827609
-45.662198 254.382238 0.600000 0.600000 164.825377
-44.586620 254.848505 0.600000 0.600000 165.799875
-43.530588 255.303776 0.600000 0.600000 166.751392
-42.492733 255.748187 0.600000 0.600000 167.680211
-41.471824 256.181878 0.600000 0.600000 168.586625
-40.466747 256.604983 0.600000 0.600000 169.470914
-39.476493 257.017637 0.600000 0.600000 170.333361
-38.500141 257.419971 0.600000 0.600000 171.174239
-37.536848 257.812111 0.600000 0.600000 171.993812
-36.585843 258.194183 0.600000 0.600000 172.792342
-35.646414 258.566306 0.600000 0.600000 173.570080
-34.717906 258.928597 0.600000 0.600000 174.327268
-33.799709 259.281170 0.600000 0.600000 175.064145
-32.891259 259.624132 0.600000 0.600000 175.780936
-31.992032 259.957590 0.600000 0.600000 176.477863
-31.101537 260.281645 0.600000 0.600000 177.155138
-30.219314 260.596393 0.600000 0.600000 177.812961
-29.344934 260.901930 0.600000 0.600000 178.451534
-28.477994 261.198345 0.600000 0.600000 179.071041
-27.618112 261.485726 0.600000 0.600000 179.671667
-26.764931 261.764155 0.600000 0.600000 180.253584
-25.918110 262.033712 0.600000 0.600000 180.816958
-25.077328 262.294474 0.600000 0.600000 181.361951
-24.242282 262.546515 0.600000 0.600000 181.888716
-23.412680 262.789904 0.600000 0.600000 182.397399
-22.588248 263.024710 0.600000 0.600000 182.888144
-21.768723 263.250996 0.600000 0.600000 183.361082
-20.953852 263.468825 0.600000 0.600000 183.816344
-20.143396 263.678253 0.600000 0.600000 184.254049
-19.337123 263.879339 0.600000 0.600000 184.674319
-18.534813 264.072134 0.600000 0.600000 185.077260
-17.736252 264.256690 0.600000 0.600000 185.462982
-16.941235 264.433055 0.600000 0.600000 185.831585
-16.149565 264.601274 0.600000 0.600000 186.183163
-15.361050 264.761391 0.600000 0.600000 186.517807
-14.575505 264.913447 0.600000 0.600000 186.835604
-13.792751 265.057480 0.600000 0.600000 187.136633
-13.012614 265.193527 0.600000 0.600000 187.420971
-12.234924 265.321623 0.600000 0.600000 187.688692
-11.459516 265.441798 0.600000 0.600000 187.939858
-10.686230 265.554083 0.600000 0.600000 188.174533
-9.914909 265.658505 0.600000 0.600000 188.392775
-9.145398 265.755091 0.600000 0.600000 188.594640
-8.377548 265.843865 0.600000 0.600000 188.780178
-7.611211 265.924846 0.600000 0.600000 188.949428
-6.846240 265.998057 0.600000 0.600000 189.102439
-6.082494 266.063514 0.600000 0.600000 189.239244
-5.319832 266.121233 0.600000 0.600000 189.359877
-4.558113 266.171228 0.600000 0.600000 189.464367
-3.797202 266.213511 0.600000 0.600000 189.552738
-3.036960 266.248093 0.600000 0.600000 189.625014
-2.277253 266.274981 0.600000 0.600000 189.681210
-1.517947 266.294182 0.600000 0.600000 189.721340
-0.758907 266.305701 0.600000 0.600000 189.745415
0.000000 266.309540 0.600000 0.600000 189.753439
0.758907 266.305701 0.600000 0.600000 189.745415
1.517947 266.294182 0.600000 0.600000 189.721340
2.277253 266.274981 0.600000 0.600000 189.681210
3.036960 266.248093 0.600000 0.600000 189.625014
3.797202 266.213511 0.600000 0.600000 189.552738
4.558113 266.171228 0.600000 0.600000 189.464367
5.319832 266.121233 0.600000 0.600000 189.359877
6.082494 266.063514 0.600000 0.600000 189.239244
6.846240 265.998057 0.600000 0.600000 189.102439
7.611211 265.924846 0.600000 0.600000 188.949428
8.377548 265.843865 0.600000 0.600000 188.780178
9.145398 265.755091 0.600000 0.600000 188.594640
9.914909 265.658505 0.600000 0.600000 188.392775
10.686230 265.554083 0.600000 0.600000 188.174533
11.459516 265.441798 0.600000 0.600000 187.939858
12.234924 265.321623 0.600000 0.600000 187.688692
13.012614 265.193527 0.600000 0.600000 187.420971
13.792751 265.057480 0.600000 0.600000 187.136633
14.575505 264.913447 0.600000 0.600000 186.835604
15.361050 264.761391 0.600000 0.600000 186.517807
16.149565 264.601274 0.600000 0.600000 186.183163
16.941235 264.433055 0.600000 0.600000 185.831585
17.736252 264.256690 0.600000 0.600000 185.462982
18.534813 264.072134 0.600000 0.600000 185.077260
19.337123 263.879339 0.600000 0.600000 184.674319
20.143396 263.678253 0.600000 0.600000 184.254049
20.953852 263.468825 0.600000 0.600000 183.816344
