# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.380372 267.736892 0.570000 0.570975 192.736604
-78.521659 267.422684 0.570000 0.570289 192.079910
-75.164888 267.106596 0.570000 0.569843 191.419286
-72.427054 266.789629 0.568750 0.568577 190.756825
-70.051556 266.472717 0.568750 0.568293 190.094479
-67.921031 266.156219 0.568750 0.568053 189.432998
-65.970136 265.840548 0.568750 0.567846 188.773245
-64.158067 265.526015 0.568750 0.567667 188.115871
-62.457325 265.212818 0.568750 0.567510 187.461290
-60.848336 264.901186 0.568750 0.567372 186.809979
-59.316583 264.591308 0.568750 0.567251 186.162334
-57.850948 264.283308 0.568750 0.567145 185.518614
-56.442690 263.977318 0.568750 0.567053 184.879095
-55.084794 263.673483 0.568750 0.566972 184.244079
-53.771523 263.371912 0.568750 0.566902 183.613796
-52.498117 263.072690 0.570000 0.568247 182.988422
-51.260575 262.777141 0.570000 0.568200 182.370725
-50.055495 262.485226 0.568750 0.567164 181.760622
-48.879952 262.196824 0.568750 0.567124 181.157862
-47.731416 261.911904 0.568750 0.567091 180.562379
-46.607672 261.630453 0.568750 0.567065 179.974147
-45.506776 261.352479 0.568750 0.567044 179.393181
-44.427004 261.077999 0.568750 0.567030 178.819518
-43.366822 260.807024 0.568750 0.567021 178.253180
-42.324857 260.539563 0.568750 0.567018 177.694187
-41.299873 260.275635 0.568750 0.567019 177.142577
-40.290752 260.015270 0.568750 0.567025 176.598414
-39.296480 259.758508 0.570000 0.568438 176.061782
-38.316134 259.506035 0.570000 0.568450 175.534113
-37.348870 259.257824 0.570000 0.568466 175.015352
-36.393910 259.013862 0.570000 0.568486 174.505472
-35.450543 258.774146 0.570000 0.568509 174.004465
-34.518108 258.538684 0.570000 0.568536 173.512350
-33.595995 258.307481 0.570000 0.568566 173.029135
-32.683639 258.080538 0.570000 0.568599 172.554824
-31.780510 257.857862 0.570000 0.568635 172.089432
-30.886118 257.639466 0.571250 0.570014 171.632984
-30.000000 257.425808 0.570000 0.568944 171.186439
-29.121726 257.216760 0.570000 0.568975 170.749528
-28.250889 257.012307 0.570000 0.569009 170.322222
-27.387108 256.812436 0.570000 0.569046 169.904491
-26.530021 256.617138 0.570000 0.569085 169.496318
-25.679289 256.426413 0.571250 0.570394 169.097703
-24.834587 256.240582 0.571250 0.570431 168.709316
-23.995611 256.059614 0.571250 0.570470 168.331093
-23.162069 255.883479 0.571250 0.570510 167.962971
-22.333683 255.712151 0.572500 0.571759 167.604896
-21.510188 255.545867 0.572500 0.571796 167.257362
-20.691333 255.384573 0.572500 0.571836 166.920258
-19.876874 255.228212 0.573750 0.573031 166.593463
-19.066580 255.076945 0.573750 0.573066 166.277315
-18.260228 254.930675 0.575000 0.574213 165.971611
-17.457603 254.789500 0.575000 0.574245 165.676555
-16.658499 254.653306 0.576250 0.575374 165.391910
-15.862716 254.522161 0.577500 0.576499 165.117816
-15.070062 254.396125 0.578750 0.577631 164.854401
-14.280350 254.275252 0.580000 0.578781 164.601777
-13.493399 254.159597 0.581250 0.579955 164.360058
-12.709033 254.049224 0.582500 0.581156 164.129378
-11.927082 253.944204 0.583750 0.582389 163.909886
-11.147378 253.844618 0.586250 0.584919 163.701752
-10.369760 253.750731 0.586250 0.584921 163.505528
-9.594068 253.662418 0.587500 0.586217 163.320954
-8.820148 253.579791 0.588750 0.587541 163.148263
-8.047846 253.502971 0.590000 0.588890 162.987709
-7.277014 253.432096 0.590000 0.588882 162.839581
-6.507504 253.367060 0.592500 0.591592 162.703655
-5.739170 253.308223 0.600000 0.600000 162.580686
-4.971872 253.256964 0.600000 0.600000 162.473555
-4.205466 253.213203 0.600000 0.600000 162.382094
