# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.402352 317.471555 0.225000 0.294126 296.682050
-78.559857 319.054089 0.225000 0.291488 299.989546
-75.214368 320.622876 0.225000 0.288885 303.268311
-72.485798 322.178696 0.225000 0.286318 306.519975
-70.118394 323.721462 0.225000 0.283786 309.744356
-67.995177 325.250429 0.225000 0.281290 312.939897
-66.051021 326.764342 0.225000 0.278829 316.103975
-64.245254 328.261100 0.225000 0.276403 319.232199
-62.550469 329.737938 0.225000 0.274013 322.318790
-60.947155 331.192702 0.225000 0.271659 325.359247
-59.420843 332.623875 0.225000 0.269339 328.350399
-57.960452 334.030431 0.225000 0.267055 331.290101
-56.557269 335.411708 0.225000 0.264807 334.176970
-55.204301 336.767305 0.225000 0.262594 337.010167
-53.895832 338.097007 0.225000 0.260416 339.789245
-52.627117 339.400734 0.225000 0.258274 342.514034
-51.394167 340.678507 0.225000 0.256167 345.184580
-50.193591 341.930410 0.225000 0.254096 347.801057
-49.022477 343.156582 0.225000 0.252060 350.363756
-47.878298 344.357193 0.225000 0.250060 352.873033
-46.758852 345.532438 0.225000 0.248094 355.329295
-45.662198 346.682528 0.225000 0.246165 357.732984
-44.586620 347.807682 0.225000 0.244270 360.084555
-43.530588 348.908125 0.225000 0.242411 362.384481
-42.492733 349.984085 0.225000 0.240588 364.633238
-41.471824 351.035788 0.225000 0.238800 366.831297
-40.466747 352.063456 0.225000 0.237047 368.979123
-39.476493 353.067310 0.225000 0.235330 371.077178
-38.500141 354.047564 0.225000 0.233648 373.125909
-37.536848 355.004428 0.225000 0.232002 375.125755
-36.585843 355.938105 0.225000 0.230391 377.077139
-35.646414 356.848792 0.225000 0.228815 378.980475
-34.717906 357.736678 0.225000 0.227275 380.836157
-33.799709 358.601948 0.225000 0.225770 382.644571
-32.891259 359.444777 0.225000 0.224301 384.406084
-31.992032 360.265337 0.225000 0.222867 386.121054
-31.101537 361.063791 0.225000 0.221468 387.789823
-30.219314 361.840296 0.225000 0.220105 389.412719
-29.344934 362.595003 0.225000 0.218777 390.990056
-28.477994 363.328057 0.225000 0.217485 392.522139
-27.618112 364.039596 0.225000 0.216228 394.009256
-26.764931 364.729753 0.225000 0.215006 395.451684
-25.918110 365.398656 0.225000 0.213820 396.849691
-25.077328 366.046425 0.225000 0.212669 398.203528
-24.242282 366.673177 0.225000 0.211554 399.513440
-23.412680 367.279024 0.225000 0.210474 400.779660
-22.588248 367.864070 0.225000 0.209430 402.002406
-21.768723 368.428417 0.225000 0.208420 403.181892
-20.953852 368.972162 0.225000 0.207447 404.318319
-20.143396 369.495396 0.225000 0.206509 405.411878
-19.337123 369.998207 0.225000 0.205606 406.462753
-18.534813 370.480677 0.225000 0.204738 407.471115
-17.736252 370.942885 0.225000 0.203906 408.437130
-16.941235 371.384906 0.225000 0.203110 409.360954
-16.149565 371.806811 0.225000 0.202348 410.242735
-15.361050 372.208666 0.225000 0.201622 411.082612
-14.575505 372.590535 0.225000 0.200932 411.880718
-13.792751 372.952478 0.225000 0.200277 412.637179
-13.012614 373.294549 0.225000 0.199657 413.352107
-12.234924 373.616802 0.225000 0.199073 414.025616
-11.459516 373.919286 0.225000 0.198524 414.657808
-10.686230 374.202045 0.225000 0.198011 415.248774
-9.914909 374.465124 0.225000 0.197533 415.798609
-9.145398 374.708561 0.225000 0.197091 416.307392
-8.377548 374.932391 0.225000 0.196683 416.775197
-7.611211 375.136649 0.225000 0.196312 417.202096
-6.846240 375.321364 0.225000 0.195975 417.588151
-6.082494 375.486563 0.225000 0.195674 417.933417
-5.319832 375.632270 0.225000 0.195409 418.237944
-4.558113 375.758506 0.225000 0.195179 418.501778
-3.797202 375.865290 0.225000 0.194984 418.724956
-3.036960 375.952637 0.225000 0.194825 418.907511
-2.277253 376.020560 0.225000 0.194701 419.049470
-1.517947 376.069068 0.225000 0.194612 419.150852
-0.758907 376.098168 0.225000 0.194559 419.211671
0.000000 376.107865 0.225000 0.194542 419.231938
0.758907 376.098160 0.225000 0.194559 419.211654
1.517947 376.069051 0.225000 0.194613 419.150817
2.277253 376.020534 0.225000 0.194701 419.049416
3.036960 375.952603 0.225000 0.194825 418.907440
3.797202 375.865248 0.225000 0.194985 418.724868
4.558113 375.758455 0.225000 0.195179 418.501671
5.319832 375.632210 0.225000 0.195409 418.237819
6.082494 375.486494 0.225000 0.195675 417.933272
6.846240 375.321287 0.225000 0.195976 417.587990
7.611211 375.136563 0.225000 0.196313 417.201917
8.377548 374.932297 0.225000 0.196684 416.775001
9.145398 374.708458 0.225000 0.197092 416.307177
9.914909 374.465013 0.225000 0.197534 415.798377
10.686230 374.201926 0.225000 0.198012 415.248525
11.459516 373.919158 0.225000 0.198526 414.657540
12.234924 373.616666 0.225000 0.199075 414.025332
13.012614 373.294404 0.225000 0.199659 413.351804
13.792751 372.952324 0.225000 0.200278 412.636857
14.575505 372.590374 0.225000 0.200934 411.880382
15.361050 372.208496 0.225000 0.201624 411.082257
16.149565 371.806632 0.225000 0.202350 410.242361
16.941235 371.384719 0.225000 0.203111 409.360563
17.736252 370.942690 0.225000 0.203908 408.436722
18.534813 370.480473 0.225000 0.204740 407.470689
19.337123 369.997995 0.225000 0.205608 406.462310
20.143396 369.495176 0.225000 0.206511 405.411418
20.953852 368.971934 0.225000 0.207449 404.317842
21.768723 368.428181 0.225000 0.208423 403.181398
22.588248 367.863826 0.225000 0.209432 402.001896
23.412680 367.278771 0.225000 0.210476 400.779131
24.242282 366.672917 0.225000 0.211556 399.512897
25.077328 366.046156 0.225000 0.212672 398.202966
25.918110 365.398379 0.225000 0.213822 396.849112
26.764931 364.729469 0.225000 0.215009 395.451090
27.618112 364.039303 0.225000 0.216230 394.008643
28.477994 363.327756 0.225000 0.217487 392.521510
29.344934 362.594695 0.225000 0.218780 390.989413
30.219314 361.839980 0.225000 0.220107 389.412058
31.101537 361.063467 0.225000 0.221471 387.789146
31.992032 360.265005 0.225000 0.222869 386.120360
32.891259 359.444437 0.225000 0.224303 384.405373
33.799709 358.601600 0.225000 0.225773 382.643844
34.717906 357.736323 0.225000 0.227278 380.835415
35.646414 356.848429 0.225000 0.228818 378.979717
36.585843 355.937735 0.225000 0.230394 377.076366
37.536848 355.004051 0.225000 0.232005 375.124967
38.500141 354.047179 0.225000 0.233651 373.125104
39.476493 353.066917 0.225000 0.235333 371.076357
40.466747 352.063056 0.225000 0.237050 368.978287
41.471824 351.035380 0.225000 0.238803 366.830444
42.492733 349.983671 0.225000 0.240591 364.632372
43.530588 348.907704 0.225000 0.242415 362.383601
44.586620 347.807253 0.225000 0.244273 360.083659
45.662198 346.682092 0.225000 0.246168 357.732072
46.758852 345.531995 0.225000 0.248098 355.328370
47.878298 344.356743 0.225000 0.250063 352.872093
49.022477 343.156125 0.225000 0.252063 350.362801
50.193591 341.929946 0.225000 0.254099 347.800087
51.394167 340.678036 0.225000 0.256170 345.183595
52.627117 339.400257 0.225000 0.258277 342.513037
53.895832 338.096522 0.225000 0.260419 339.788231
55.204301 336.766814 0.225000 0.262597 337.009141
56.557269 335.411210 0.225000 0.264810 334.175929
57.960452 334.029926 0.225000 0.267058 331.289045
59.420843 332.623363 0.225000 0.269342 328.349329
60.947155 331.192184 0.225000 0.271661 325.358165
62.550469 329.737414 0.225000 0.274016 322.317695
64.245254 328.260570 0.225000 0.276406 319.231091
66.051021 326.763805 0.225000 0.278831 316.102852
67.995177 325.249886 0.225000 0.281292 312.938762
70.118394 323.720913 0.225000 0.283788 309.743208
72.485798 322.178141 0.225000 0.286320 306.518815
75.214368 320.622315 0.225000 0.288886 303.267138
78.559857 319.053524 0.225000 0.291489 299.988365
83.402352 317.470985 0.225000 0.294126 296.680859
