# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.380372 261.141008 0.600000 0.600000 178.951207
-78.521659 263.068398 0.600000 0.600000 182.979452
-75.164888 264.984239 0.600000 0.600000 186.983560
-72.427054 266.886638 0.600000 0.600000 190.959573
-70.051556 268.746780 0.600000 0.600000 194.847270
-67.921031 270.575647 0.390000 0.422688 198.669602
-65.970136 272.319495 0.300000 0.344167 202.314245
-64.158067 273.962469 0.300000 0.342057 205.748060
-62.457325 275.810377 0.275000 0.318686 209.610188
-60.848336 277.415863 0.271250 0.313150 212.965654
-59.316583 278.961013 0.266250 0.306591 216.195017
-57.850948 280.451886 0.262500 0.301028 219.310942
-56.442690 281.893314 0.257500 0.294457 222.323526
-55.084794 283.289041 0.252500 0.287887 225.240596
-53.771523 284.640119 0.246250 0.280221 228.064349
-52.498117 285.950523 0.237500 0.270478 230.803093
-51.260575 287.220101 0.225000 0.257613 233.456511
-50.055495 288.454500 0.225000 0.255213 236.036405
-48.879952 289.652097 0.225000 0.252855 238.539383
-47.731416 290.814796 0.225000 0.250537 240.969424
-46.607672 291.944250 0.225000 0.248261 243.329982
-45.506776 293.041906 0.225000 0.246027 245.624084
-44.427004 294.109041 0.225000 0.243834 247.854396
-43.366822 295.146785 0.225000 0.241682 250.023281
-42.324857 296.156148 0.225000 0.239572 252.132849
-41.299873 297.138034 0.225000 0.237503 254.184991
-40.290752 298.093258 0.225000 0.235475 256.181409
-39.296480 299.022556 0.225000 0.233489 258.123642
-38.316134 299.926597 0.225000 0.231544 260.013088
-37.348870 300.805989 0.225000 0.229641 261.851017
-36.393910 301.661287 0.225000 0.227779 263.638590
-35.450543 302.493001 0.225000 0.225958 265.376872
-34.518108 303.301598 0.225000 0.224179 267.066840
-33.595995 304.087508 0.225000 0.222441 268.709392
-32.683639 304.851129 0.225000 0.220744 270.305360
-31.780510 305.592827 0.225000 0.219089 271.855508
-30.886118 306.312942 0.225000 0.217475 273.360549
-30.000000 307.011788 0.225000 0.215903 274.821137
-29.121726 307.689660 0.225000 0.214372 276.237889
-28.250889 308.346828 0.225000 0.212882 277.611371
-27.387108 308.983546 0.225000 0.211434 278.942111
-26.530021 309.600052 0.225000 0.210027 280.230609
-25.679289 310.196565 0.225000 0.208662 281.477321
-24.834587 310.773291 0.225000 0.207338 282.682678
-23.995611 311.330423 0.225000 0.206055 283.847084
-23.162069 311.868141 0.225000 0.204814 284.970915
-22.333683 312.386613 0.225000 0.203614 286.054521
-21.510188 312.885998 0.225000 0.202455 287.098236
-20.691333 313.366442 0.225000 0.201338 288.102364
-19.876874 313.828084 0.225000 0.200262 289.067196
-19.066580 314.271054 0.225000 0.199228 289.993003
-18.260228 314.695472 0.225000 0.198235 290.880036
-17.457603 315.101453 0.225000 0.197283 291.728537
-16.658499 315.489101 0.225000 0.196373 292.538721
-15.862716 315.858517 0.225000 0.195504 293.310801
-15.070062 316.209792 0.225000 0.194676 294.044965
-14.280350 316.543013 0.225000 0.193890 294.741397
