# Use this header for notes and global details
# Name of benchmark/experiment:
# Case number:
# Instellation (S_earth):
# XCO2 (ppm):
# Obliquity (degrees):

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-83.380372 260.549223 0.571250 0.573996 177.714376
-78.521659 260.567744 0.571250 0.573186 177.753085
-75.164888 260.584761 0.571250 0.572625 177.788650
-72.427054 260.601618 0.571250 0.572172 177.823882
-70.051556 260.618933 0.571250 0.571787 177.860070
-67.921031 260.637111 0.570000 0.570505 177.898062
-65.970136 260.656374 0.570000 0.570196 177.938322
-64.158067 260.676971 0.570000 0.569916 177.981369
-62.457325 260.699087 0.570000 0.569661 178.027592
-60.848336 260.722920 0.570000 0.569427 178.077403
-59.316583 260.748593 0.570000 0.569212 178.131059
-57.850948 260.776239 0.570000 0.569014 178.188840
-56.442690 260.805947 0.570000 0.568831 178.250929
-55.084794 260.837792 0.568750 0.567679 178.317485
-53.771523 260.871763 0.568750 0.567514 178.388485
-52.498117 260.907932 0.568750 0.567361 178.464078
-51.260575 260.946363 0.568750 0.567219 178.544399
-50.055495 260.987115 0.568750 0.567087 178.629570
-48.879952 261.030223 0.568750 0.566965 178.719666
-47.731416 261.075720 0.568750 0.566852 178.814755
-46.607672 261.123634 0.568750 0.566748 178.914895
-45.506776 261.173970 0.568750 0.566651 179.020097
-44.427004 261.226735 0.567500 0.565537 179.130376
-43.366822 261.281809 0.567500 0.565448 179.245481
-42.324857 261.339168 0.567500 0.565366 179.365361
-41.299873 261.398767 0.567500 0.565292 179.489923
-40.290752 261.460546 0.567500 0.565224 179.619041
-39.296480 261.524420 0.567500 0.565162 179.752538
-38.316134 261.590255 0.566250 0.563692 179.890133
-37.348870 261.657347 0.566250 0.563642 180.030355
-36.393910 261.725562 0.565000 0.562547 180.172925
-35.450543 261.794665 0.565000 0.562502 180.317350
-34.518108 261.864520 0.565000 0.562461 180.463347
-33.595995 261.935001 0.565000 0.562427 180.610652
-32.683639 262.005986 0.565000 0.562398 180.759011
-31.780510 262.077362 0.565000 0.562373 180.908187
-30.886118 262.149024 0.565000 0.562355 181.057960
-30.000000 262.220873 0.563750 0.560924 181.208125
-29.121726 262.292413 0.562500 0.559838 181.357643
-28.250889 262.363475 0.562500 0.559827 181.506163
-27.387108 262.434001 0.562500 0.559821 181.653562
-26.530021 262.503938 0.562500 0.559819 181.799730
-25.679289 262.573239 0.562500 0.559822 181.944570
-24.834587 262.641865 0.561250 0.558414 182.087998
-23.995611 262.709427 0.561250 0.558426 182.229202
-23.162069 262.775908 0.561250 0.558443 182.368148
-22.333683 262.841292 0.560000 0.557363 182.504800
-21.510188 262.905466 0.560000 0.557382 182.638924
-20.691333 262.968421 0.558750 0.555988 182.770500
-19.876874 263.029836 0.558750 0.556016 182.898857
-19.066580 263.089719 0.558750 0.556048 183.024013
